id,name,original_name,subtitle,category,equipment,equipment_detected,exercise_type,exercise_family,base_exercise_name,primaryMuscle,secondaryMuscles,muscleGroups,hasVideo,is_compound,difficulty_level,supersetable,duration_based,hypertrophy_rating,strength_rating,fat_loss_rating,endurance_rating,general_fitness_rating,optimal_rep_range_min,optimal_rep_range_max,recommended_sets,rest_seconds,fatigability,muscles_worked_count,priority_build_muscle,priority_get_lean,priority_home,priority_gym,complementary_families,is_equipment_primary
037b7dac-940c-4ee8-9e4e-9ec5b72b6128,Deep Squat Turn (Bodyweight),Deep Squat Turn,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
037f8ccc-2f36-4141-a790-2087e8f6323e,Reverse Plank (Bodyweight),Reverse Plank,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,plank,Plank,Core,Abs; Lower Back,Core; Abs; Lower Back,True,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,"crunch, leg_raise, russian_twist",True
03931ab5-e5b3-42a6-97d8-65faf5527e8c,Rear Lunge (Bodyweight),Rear Lunge (Bodyweight),Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,lunge,Lunge,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,beginner,True,False,8,8,8,7,9,6,12,4,90,7,4,70,88,95,65,"split_squat, step_up, squat, leg_press",False
039ed423-35e0-42a4-a5fc-ff5975e3e6ef,Alternate Side Press (Dumbbell),Alternate Side Press (Dumbbell),Chest - Dumbbell,Chest,Dumbbell,dumbbell,strength,press,Press,Mid Chest,,Mid Chest,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"bench_press, shoulder_press",False
03a7eb60-3061-415a-92ff-1b49c469e3a8,Grasshopper Push Up (Bodyweight),Grasshopper Push Up,Chest - Bodyweight,Chest,Bodyweight,bodyweight,plyometrics,push_up,Push Up,Mid Chest,Front Delts; Triceps; Core,Mid Chest; Front Delts; Triceps; Core,True,True,intermediate,True,False,4,5,9,8,9,8,15,3,60,8,5,70,88,95,65,"bench_press, fly, dip, tricep_extension",True
03ba5677-ce35-4bf6-94ba-3535f832cfb9,Floor T Raise (Bodyweight),Floor T Raise,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"lateral_raise, front_raise",False
03be9eff-8fcf-4e27-8a4d-de7b82f7fc35,Slopes Towards Stretch (Bodyweight),Slopes Towards Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,flexibility,Flexibility,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
03c66f3a-0260-4fc9-b6cd-4c14350aac34,Push Knees Out (Bodyweight),Push Knees Out,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,push,Push,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
03c825e8-5a1d-492c-8b83-dc9403535fd4,Kneeling Torso Rotation Chest and Shoulder Stretch (Bodyweight),Kneeling Torso Rotation Chest And Shoulder Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,shoulder_stretch,Shoulder Stretch,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
03c85816-0c46-4fcb-9c3a-5f10fa6f0a79,Bear Crawl (Bodyweight),Bear Crawl,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,bear_crawl,Bear Crawl,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
03d8be0a-efd5-4d8a-9fa1-bfe2d2bed4b7,Stick Standing Shoulder Mobilization in External R (Bodyweight),Stick Standing Shoulder Mobilization In External R,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,shoulder_stretch,Shoulder Stretch,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
03e384eb-ece2-4bd8-bc0f-31674b5fd39c,Seated Neutral Wrist Curl (Dumbbell),Seated Neutral Wrist Curl (Dumbbell),Full Body - Dumbbell,Full Body,Dumbbell,dumbbell,strength,bicep_curl,Bicep Curl,Full Body,,Full Body,False,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,92,90,92,90,,False
03fec113-f60f-47e9-a8fa-8549528b243f,Bent Over Curl (Dumbbell),Bent Over Curl (Dumbbell),Arms - Dumbbell,Arms,Dumbbell,dumbbell,strength,bicep_curl,Bicep Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),False,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"hammer_curl, preacher_curl, tricep_extension",True
0401333a-d8be-498e-8a08-8156d1aa65f2,Pull Up (Negative) (Bodyweight),Pull Up (negative),Back - Negative,Back,Bodyweight,bodyweight,strength,pull_up,Pull Up,Lats,Biceps; Upper Back,Lats; Biceps; Upper Back,True,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, bent_over_row, bicep_curl",True
040b77e8-5a4e-4b0d-a5c5-25b7b2e0d612,One Arm Shoulder Press (Dumbbell),One Arm Shoulder Press (Dumbbell),Shoulders - Dumbbell,Shoulders,Dumbbell,dumbbell,strength,shoulder_press,Shoulder Press,Front Delts,Side Delts; Triceps,Front Delts; Side Delts; Triceps,False,False,advanced,True,False,8,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"lateral_raise, front_raise, tricep_extension",False
0420a53f-aa1f-468c-9877-4c5610f19b9d,Elbow to Knee Side Plank Crunch (Bodyweight),Elbow To Knee Side Plank Crunch,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,oblique_crunch,Oblique Crunch,Obliques,Abs,Obliques; Abs,True,False,intermediate,True,False,7,5,5,7,6,12,20,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",False
042c7364-fc38-4fef-9564-7767484e7413,Double Side Step Walk (Bodyweight),Double Side Step Walk,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,walk,Walk,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
043ae92a-c422-4118-9290-cecbcfcc739a,Side Bridge with Bent Leg (Dumbbell),Side Bridge With Bent Leg (Dumbbell),Legs - Dumbbell,Legs,Dumbbell,dumbbell,strength,glute_bridge,Glute Bridge,Quads,Glutes,Quads; Glutes,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"squat, leg_press",False
04440094-78b1-4d7d-898b-6880070af170,Lateral Step Up (Kettlebell),Lateral Step Up (Kettlebell),Legs - Kettlebell,Legs,Kettlebell,kettlebell,strength,step_up,Step Up,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,75,85,85,78,"lunge, split_squat, squat",False
0452729b-90db-4001-be1f-55e3edddfb44,Single Arm Clean and Push Press (Kettlebell),Single Arm Clean And Push Press (Kettlebell),Full Body - Kettlebell,Full Body,Kettlebell,kettlebell,strength,press,Press,Full Body,,Full Body,False,True,advanced,False,False,8,8,8,5,8,6,12,4,90,9,6,75,85,85,78,"bench_press, shoulder_press",False
04626df8-9af4-450e-86c2-b51659616264,Bear Plank (Bodyweight),Bear Plank,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,plank,Plank,Core,Abs; Lower Back,Core; Abs; Lower Back,True,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,"crunch, leg_raise, russian_twist",True
0465f60f-8f19-4512-bac7-078fa24d3163,Lying Bench Crunch with Leg Adduction (Bodyweight),Lying Bench Crunch With Leg Adduction,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,hip_adduction,Hip Adduction,Inner Thigh,Hip Flexors,Inner Thigh; Hip Flexors,True,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"hip_abduction, sumo_squat, lunge",False
046977a3-1cbf-4fa1-9284-a626af05c6fa,Celebratory Knee Drives (Bodyweight),Celebratory Knee Drives,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
046f787f-c468-4bfd-8b8f-8ff02460b9d2,Bear Crawl Push Up (Dumbbell),Bear Crawl Push Up (Dumbbell),Chest - Dumbbell,Chest,Dumbbell,dumbbell,strength,push_up,Push Up,Mid Chest,Front Delts; Triceps; Core,Mid Chest; Front Delts; Triceps; Core,False,True,intermediate,True,False,9,8,7,5,9,6,12,4,90,7,4,92,90,92,90,"bench_press, fly, dip, tricep_extension",False
0477fa2b-b4de-4bce-9a96-5805ecd8d6b7,Wrist Curl (Barbell),Wrist Curl (Barbell),Full Body - Barbell,Full Body,Barbell,barbell,strength,bicep_curl,Bicep Curl,Full Body,,Full Body,False,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,95,80,65,95,,False
047a320d-46e5-40f2-8837-ca0910b170d1,Twist (Band),Twist (Band),Full Body - Band,Full Body,Band,band,strength,russian_twist,Russian Twist,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,60,85,90,50,,False
047cbfea-e638-46fb-9294-c92eaa474275,Chest Bench Press Butt (Bodyweight),Chest Bench Press Butt,Chest - Bodyweight,Chest,Bodyweight,bodyweight,strength,bench_press,Bench Press,Mid Chest,Front Delts; Triceps,Mid Chest; Front Delts; Triceps,False,True,intermediate,True,False,10,10,7,5,8,5,10,4,120,7,4,70,88,95,65,"incline_bench_press, fly, tricep_pushdown, dip",False
04b53c4e-fbfa-46f5-8990-60738aa42fc9,90 to 90 Leg Lift and Kickout (Bodyweight),90 To 90 Leg Lift And Kickout,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,hip_stretch,Hip Stretch,Quads,Glutes,Quads; Glutes,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
04bb6244-b9ac-4752-81de-fa6941cbac56,Lever Lying Decline Chest Press (plate Loaded),Lever Lying Decline Chest Press (plate Loaded),Chest - plate Loaded,Chest,Machine,machine,strength,chest_press,Chest Press,Mid Chest,Front Delts; Triceps,Mid Chest; Front Delts; Triceps,False,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,80,75,20,88,"bench_press, fly, tricep_pushdown",True
04bfadd5-7c8b-479c-b218-c14465125630,Suspended Row (Bodyweight),Suspended Row,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,bent_over_row,Bent Over Row,Middle Back,Lats; Rear Delts; Biceps,Middle Back; Lats; Rear Delts; Biceps,True,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
04d72999-ed54-4440-bc7d-2551db06ce15,Alternate Triceps Extension (Cable),Alternate Triceps Extension (Cable),Arms - Cable,Arms,Cable,cable,strength,tricep_extension,Tricep Extension,Triceps,,Triceps,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"tricep_pushdown, skull_crusher, dip, bicep_curl",False
04dd32be-4870-4964-b0d5-74bd5c2c9b35,Dynamic Back Stretch (Bodyweight),Dynamic Back Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,back_stretch,Back Stretch,Lower Back,,Lower Back,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
04ed302f-116c-4ae4-8f48-d55f92d192f1,"Seated Military Press (Barbell, Inside Squat Cage)",Seated Military Press (inside Squat Cage) (Barbell),"Shoulders - Barbell, Inside Squat Cage",Shoulders,Barbell,barbell,strength,shoulder_press,Shoulder Press,Front Delts,Side Delts; Triceps,Front Delts; Side Delts; Triceps,False,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,95,80,65,95,"lateral_raise, front_raise, tricep_extension",True
05026c84-f69f-4ce4-9408-42d2f146cd87,Mini Squat Hop (Bodyweight),Mini Squat Hop,Legs - Bodyweight,Legs,Bodyweight,bodyweight,plyometrics,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,False,False,10,10,9,8,9,8,15,3,60,8,5,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
050a2e4f-6a67-4458-8d58-b8848f15c19f,Knee Raise Step Jack (Bodyweight),Knee Raise Step Jack,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,leg_raise,Leg Raise,Lower Abs,Hip Flexors; Abs,Lower Abs; Hip Flexors; Abs,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"crunch, plank, reverse_crunch",False
0514a9f4-97a6-45c1-8b8d-d3dd96819e67,Weighted Dumbbell Straight Leg Diagonal Kickback (Dumbbell),Weighted Dumbbell Straight Leg Diagonal Kickback (,Back - Dumbbell,Back,Dumbbell,dumbbell,strength,glute_kickback,Glute Kickback,Middle Back,Lats,Middle Back; Lats,False,False,advanced,True,False,8,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"bent_over_row, lat_pulldown",False
052737ab-e7f1-4374-9de2-a2e1495a03bc,Reverse Wrist Curl (Barbell),Reverse Wrist Curl (Barbell),Arms - Barbell,Arms,Barbell,barbell,strength,reverse_curl,Reverse Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),False,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,95,80,65,95,"bicep_curl, hammer_curl, wrist_curl",False
0532891d-d139-4e4d-a013-820ae08b21d7,Seated Knee to Nose Stretch (Bodyweight),Seated Knee To Nose Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,flexibility,Flexibility,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
05392c85-3bb5-4d9f-a96f-10d9b9535ed4,Archer Stepback (Bodyweight),Archer Stepback,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,back_compound,Back Compound,Middle Back,Lats,Middle Back; Lats,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bent_over_row, lat_pulldown",False
053af42b-8b77-4875-a06d-37c064289cbd,Alternate Punching (Bodyweight),Alternate Punching,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
054e3f15-5aa8-4983-a65e-0543915c0ab6,Roll Hamstrings and Glute Sitting on Floor (Bodyweight),Roll Hamstrings And Glute Sitting On Floor,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,glute_exercise,Glute Exercise,Glutes,Hamstrings,Glutes; Hamstrings,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"hip_thrust, glute_bridge",False
0556a34f-86f3-418d-a010-39f50be7a8a1,Burpee (Dumbbell),Burpee (Dumbbell),Full Body - Dumbbell,Full Body,Dumbbell,dumbbell,plyometrics,burpee,Burpee,Full Body,Core,Full Body; Core,True,True,intermediate,True,False,5,5,10,8,7,8,15,3,60,8,5,92,90,92,90,"push_up, squat_jump, mountain_climber",False
0558baa5-c52c-49ea-8055-cc794e38bac9,Lateral Box Jump (Bodyweight),Lateral Box Jump,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,plyometrics,box_jump,Box Jump,Full Body,,Full Body,True,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,70,88,95,65,"squat_jump, lunge_jump, squat",False
056b76c8-0b57-41cd-a52f-0dd678c795ba,Lying Leg Lift Side (Bodyweight),Lying Leg Lift Side,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,leg_lift,Leg Lift,Quads,Glutes,Quads; Glutes,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
0578dba5-78a0-4761-9a60-c273777f4f05,Lying Supine Abdominal Breathing (Bodyweight),Lying Supine Abdominal Breathing,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,breathing,Breathing,Core,Abs,Core; Abs,True,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"crunch, plank",False
057ba54e-ee30-4a76-9d9f-f06312e8a8c9,Sissy Squat (Bodyweight),Sissy Squat (Bodyweight),Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,beginner,False,False,10,10,8,7,9,5,10,4,120,9,4,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
057d50ff-0928-4faa-a4ec-0de7fd92cb1d,Sitting Jack on a Padded Stool (Bodyweight),Sitting Jack On A Padded Stool,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,jumping_jack,Jumping Jack,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
058e5185-7ed8-4af0-9974-4a887469f50e,Front Plank (Suspension Trainer),Suspender Front Plank,Core - Suspension Trainer,Core,Bodyweight,bodyweight,strength,plank,Plank,Core,Abs; Lower Back,Core; Abs; Lower Back,True,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,"crunch, leg_raise, russian_twist",True
058f5e10-96a2-4bb7-b0d7-4f86a07bcf66,Wide Seated Good Morning (Bodyweight),Wide Seated Good Morning,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,good_morning,Good Morning,Hamstrings,Glutes; Lower Back,Hamstrings; Glutes; Lower Back,True,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,70,88,95,65,"romanian_deadlift, hip_thrust, back_extension",False
0593a6c7-f9f9-4e66-a9dc-6af493529902,Split Squat on a Chair (Bodyweight),Split Squat On A Chair,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,split_squat,Split Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,beginner,False,False,10,10,8,5,9,5,10,4,120,9,4,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
0598f881-41e2-4b84-9336-548ea36652c6,Clasp Hands Shoulder Forward Roll (Bodyweight),Clasp Hands Shoulder Forward Roll,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,shoulder_mobility,Shoulder Mobility,Side Delts,Front Delts; Rear Delts,Side Delts; Front Delts; Rear Delts,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"shoulder_press, lateral_raise",False
059d8193-cacb-48db-9fa1-05f3eb71f33a,One Leg Extension (Machine),Lever One Leg Extension,Legs - Machine,Legs,Machine,machine,strength,leg_extension,Leg Extension,Quads,,Quads,False,False,beginner,True,False,8,5,5,6,6,10,15,3,60,6,2,80,75,20,88,"squat, leg_press, leg_curl",True
05a98a03-ce91-4576-987b-3190271a3162,Leg Extension Star Crunch (Bodyweight),Leg Extension Star Crunch,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,leg_extension,Leg Extension,Quads,,Quads,True,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,6,2,70,88,95,65,"squat, leg_press, leg_curl",False
05ab1c73-18c8-48a9-8431-fb81a00a4938,Standing Behind Sky Reach (Bodyweight),Standing Behind Sky Reach,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,reach,Reach,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
05b8d5ad-eb7d-401b-8bd8-cd866d53a89b,Single Arm Deadlift (Dumbbell),Single Arm Deadlift (Dumbbell),Legs - Dumbbell,Legs,Dumbbell,dumbbell,strength,deadlift,Deadlift,Hamstrings,Glutes; Lower Back,Hamstrings; Glutes; Lower Back,False,True,advanced,False,False,10,10,7,5,9,5,10,4,120,9,6,92,90,92,90,"romanian_deadlift, bent_over_row, hip_thrust, squat",False
05b9aa62-2890-4c39-b8b7-f00d07080f31,Alternative Fly (Cable),Alternative Fly (Cable),Chest - Cable,Chest,Cable,cable,strength,fly,Chest Fly,Mid Chest,Front Delts,Mid Chest; Front Delts,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"bench_press, incline_fly, push_up",False
05c70cf0-3202-44d4-8706-4c04b89d92e5,Kneeling Hip Thrust (Bodyweight),Kneeling Hip Thrust,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,hip_thrust,Hip Thrust,Glutes,Hamstrings,Glutes; Hamstrings,True,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,70,88,95,65,"glute_bridge, romanian_deadlift, leg_curl",False
05c7d971-d179-46da-966f-4bfb11757fe1,Side Lunge Stretch (Bodyweight),Side Lunge Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,lunge,Lunge,,,,True,True,beginner,True,True,1,1,8,3,9,1,1,1,30,1,2,70,88,95,65,,False
05c8d293-e5fc-4650-aa97-9eb23a8ff5f2,Upright Row (Kettlebell),Upright Row (Kettlebell),Shoulders - Kettlebell,Shoulders,Kettlebell,kettlebell,strength,upright_row,Upright Row,Side Delts,Upper Traps; Front Delts,Side Delts; Upper Traps; Front Delts,False,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,75,85,85,78,"lateral_raise, shrug, shoulder_press",False
05cc9846-bc12-411a-886f-2c16dcb507bd,Alternating Hamstring Curl Overhead Clap (Bodyweight),Alternating Hamstring Curl Overhead Clap,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,leg_curl,Leg Curl,Hamstrings,Calves,Hamstrings; Calves,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"romanian_deadlift, hip_thrust, leg_extension",False
05fdc551-ea3d-4987-8a44-b5b74cdbbdb0,Standing Pec Dec (Bodyweight),Standing Pec Dec (Bodyweight),Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,False,False,beginner,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,,False
062b8b79-ca44-4d8d-8511-4e93157ba50c,Gate Rock (Bodyweight),Gate Rock,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
063a968e-8c47-4b1a-8e83-4eac11ffcba9,Kneeling Thoracic Spine Extension (Bodyweight),Kneeling Thoracic Spine Extension,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,extension,Extension,Triceps,,Triceps,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"tricep_extension, leg_extension",False
064eb8e2-32b9-4256-858c-2ac5bfa44c78,Lying Vertical Hamstring Stretch (Bodyweight),Lying Vertical Hamstring Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,hamstring_stretch,Hamstring Stretch,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
065c1b70-8ae6-4450-8064-2046e4cca407,Skull Crusher (EZ Bar),EZ Bar Skull Crusher,Arms - EZ Bar,Arms,Bodyweight,bodyweight,strength,skull_crusher,Skull Crusher,Triceps,,Triceps,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"tricep_extension, tricep_pushdown, dip",False
065ce37d-4df8-4770-b960-7ddb3c603011,Bench Squat (Barbell),Bench Squat (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,95,80,65,95,"leg_press, leg_extension, lunge, leg_curl",True
065f83ef-7290-473f-ac33-8ed4994ceabd,Kneeling Single Arm Horizontal Row (Cable),Kneeling Single Arm Horizontal Row (Cable),Back - Cable,Back,Cable,cable,strength,single_arm_row,Single Arm Row,Middle Back,,Middle Back,False,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,85,88,30,92,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
