id,name,exercise_family,base_exercise_name,complementary_families,is_equipment_primary,equipment_detected,priority_build_muscle,priority_get_lean,priority_home,priority_gym
0661c1aa-6a2a-4034-80a3-84cb8b5beeb1,Hamstring Bridge,hamstring_exercise,Hamstring Exercise,"leg_curl, romanian_deadlift",False,bodyweight,70,88,95,65
066bffb2-cd0a-41a8-9d1b-78319da22b3e,Incline Single Arm Lat Pulldown (Cable),lat_pulldown,Lat Pulldown,"pull_up, bent_over_row, bicep_curl, face_pull",True,cable,85,88,30,92
067277f3-0884-48ce-992e-3871c20d46ae,Adductors Stretch Coronal Plane,general_stretch,Stretch,,False,bodyweight,70,88,95,65
06736e71-94da-43d5-b8fb-a0c114292148,Backkick Triceps Extension,tricep_extension,Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,bodyweight,70,88,95,65
067adab3-c043-42ce-a4fa-6b6c9a52aed4,Low Lunge Yoga Pose Anjaneyasana I,general_stretch,Stretch,,False,bodyweight,70,88,95,65
067cf622-b965-430f-9949-d1bc69bcca46,Suspender Side Bend,general_movement,Suspender Side Bend,,False,bodyweight,70,88,95,65
067ed029-a69f-4c12-883b-aeb5aaaf5514,Alternating Renegade Row (Kettlebell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,kettlebell,75,85,85,78
06925193-c864-480c-a7c7-c30d9ed6b0ee,Marching On Spot Press,press,Press,"bench_press, shoulder_press",False,bodyweight,70,88,95,65
0695f70d-828b-415e-a2b4-ecb8df3f50eb,Single Arm Lateral Raise (Bodyweight),lateral_raise,Lateral Raise,"shoulder_press, front_raise, rear_delt_fly",False,bodyweight,70,88,95,65
069fe6fb-93f9-4c10-b296-563d0f467cdb,Lying Ab Hold,core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
06ac78e2-5253-428b-826b-d241e8956efc,Reverse Grip Pull Up,pull_up,Pull Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
06acbe2b-4562-41ef-a08c-bc735c36125a,Lying Full Leg Raise,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
06ad1667-8fcd-47f0-aa59-4b4cc3cbb4cb,Front Raise Skater Stepback,front_raise,Front Raise,"shoulder_press, lateral_raise, incline_bench_press",False,bodyweight,70,88,95,65
06b9c967-f602-488f-bd38-14594b07cff8,Incline Y Raise (Band),raise,Raise,"lateral_raise, front_raise",False,band,60,85,90,50
06c087c7-5455-40e5-a1a8-c2dfb800da49,Seated Boat Row With A Towel On A Padded Stool,cable_row,Cable Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
06c3981b-a263-409e-b018-2efe16124f72,Smith Hip Thrust,hip_thrust,Hip Thrust,"glute_bridge, romanian_deadlift, leg_curl",False,smith_machine,72,70,25,80
06c7fde4-a0e5-4cea-89a1-4e7d4451ed4f,Biceps Curl (Kettlebell),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,kettlebell,75,85,85,78
06d8ac0c-85c7-4914-9def-671625d7a2cc,Rope Climb,general_movement,Rope Climb,,False,bodyweight,70,88,95,65
06e3b24d-95bb-451a-8718-fba65a750a8f,Exercise Ball Serratus Wall Slide,general_movement,Exercise Ball Serratus Wall Slide,,False,bodyweight,70,88,95,65
06f4ce10-7e5c-4ff0-9e6e-7a4bb9a1cff6,Hammer Grip Pull Up On Dip Cage,dip,Dip,"bench_press, tricep_pushdown, push_up",True,bodyweight,70,88,95,65
06f9b5b8-eddd-455f-b40f-7af2ecf28ca0,Kickback (Cable),back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,cable,85,88,30,92
070b353a-42fd-4e41-81df-6337942184ad,Pull Through (Cable),core_exercise,Core Exercise,"crunch, plank",False,cable,85,88,30,92
0714bc1f-1f67-420c-90a4-49f44bd70bb2,Push Up (Band),push_up,Push Up,"bench_press, fly, dip, tricep_extension",False,band,60,85,90,50
072ca7ee-7b2b-4bcd-91b1-29e8a8af9015,Diagonal Lunge,lunge,Lunge,"split_squat, step_up, squat, leg_press",False,bodyweight,70,88,95,65
07315796-424f-416a-9d79-724a0bc08843,Dumbell Glute Dominant Bulgarian Split Squat,split_squat,Split Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
07377926-0d6b-43aa-99c8-7df4fc0c4916,Hip External Rotator Stretch,hip_stretch,Hip Stretch,,False,bodyweight,70,88,95,65
07429137-17cf-4af3-8817-83331f0d131b,Twisting Pull (Cable),core_exercise,Core Exercise,"crunch, plank",False,cable,85,88,30,92
0746a5ad-2a4b-4edc-8e28-766430e845bf,Lever Parallel Chest Press,chest_press,Chest Press,"bench_press, fly, tricep_pushdown",True,machine,80,75,20,88
076f7b14-5c66-4d23-a7c4-a8246a24248e,Kneeling Sartorius Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
07806ecf-aa72-485e-b23f-ddcb0baa384c,Knee Leg Lifts,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
078368eb-ff3b-4129-9ade-1b483195f3d4,Bench Squat (Dumbbell),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,dumbbell,92,90,92,90
078c0c63-480b-4680-9fa5-36b9a38ba57c,Lying Legs Extension Toes Flexion,extension,Extension,"tricep_extension, leg_extension",False,bodyweight,70,88,95,65
078e1668-d0ab-4e84-9bae-615918143cd0,Staggered Stance Deadlift (Kettlebell),deadlift,Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,kettlebell,75,85,85,78
07940854-0ca9-4c85-acdd-49395fed85a5,Romanian Deadlift To Row (Barbell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",True,barbell,95,80,65,95
07a015d1-af7a-4ab9-b268-bb4df2744733,Lever Hip Thrust (plate Loaded),hip_thrust,Hip Thrust,"glute_bridge, romanian_deadlift, leg_curl",False,machine,80,75,20,88
07a91a7e-9a27-4cd7-916b-9cc8838299a6,Child To Cobra Pose,general_stretch,Stretch,,False,bodyweight,70,88,95,65
07bbcfa8-91e6-4457-925d-405bb608f8fe,Deadlift (Kettlebell),deadlift,Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,kettlebell,75,85,85,78
07bd6001-34a0-4ba2-9991-1e4dba41a097,Lying On Floor Hammer Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
07be87c5-ee26-4048-8f38-48094757f3a0,Touchdown,general_movement,Touchdown,,False,bodyweight,70,88,95,65
07c06504-cd56-45cc-8dc5-40c19ea749b0,Floor T Raise,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
07c7b6ac-b503-45db-b422-98e60764a83e,Sit Up Stand Up,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
07d4934c-5f50-41c6-b496-2efa02aa1c72,Hip Adduction (Cable),hip_adduction,Hip Adduction,"hip_abduction, sumo_squat, lunge",False,cable,85,88,30,92
07d74f89-e482-4c13-9d36-176f6f98276a,Seated Squeeze Shoulder Blades Chest Stretch On A,shoulder_stretch,Shoulder Stretch,,False,bodyweight,70,88,95,65
07e79879-c7ed-4242-8ec2-9d181c517690,Seated Alternate Shoulders Circle,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
07eeddc9-4a40-4535-88a1-eec6b028c76b,By Major Groups Muscle Body,general_movement,By Major Groups Muscle Body,,False,bodyweight,70,88,95,65
07f1cd87-b495-438d-bed7-3a6e9c37cde4,Bottle Weighted Gorilla Row,bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
08130863-ac09-4d17-b7ad-896fe0640708,Jab Cross Left Hook Uppercut (combo),core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
0813cb68-e118-4810-90b4-49e6ce932dca,Lying Side Lift Free Lateral Flexion,general_movement,Lying Side Lift Free Lateral Flexion,,False,bodyweight,70,88,95,65
081af7c7-5b40-4bd2-ab41-d7e5dae1d64e,Decline Hammer Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
081e418a-f026-4661-8bf4-5d2d7c3c7edc,Roll Anterior Calf Foam Rolling,calf_raise,Calf Raise,leg_press,False,bodyweight,70,88,95,65
0820bc13-4459-4f9e-8309-b8c14df4224a,Standing Elbow Clap,general_movement,Standing Elbow Clap,,False,bodyweight,70,88,95,65
082f3c14-9b80-490b-87f7-7b0e5949c3f6,Forward Hop On A Padded Stool,general_movement,Forward Hop On A Padded Stool,,False,bodyweight,70,88,95,65
08330208-33eb-419b-8d4b-c7e7d2c7e8b8,Front Squat With V Bar (Cable),front_squat,Front Squat,"leg_press, leg_extension, lunge, leg_curl",False,cable,85,88,30,92
083c4567-39f9-4b8c-be61-0a78e9abe6ff,Alternate Z Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
084feee5-5a71-408a-9c83-ce356959a8a2,Bridge Pose Setu Bandhasana,general_stretch,Stretch,,False,bodyweight,70,88,95,65
085be7ee-0ba3-4a2b-b6e1-1b8d76992000,Kneeling Back Leg Lift Curl,curl,Curl,"bicep_curl, hammer_curl",False,bodyweight,70,88,95,65
086dbd6f-d8c6-4f5b-815e-7c3eef602286,Seated Chest Press On A Chair,chest_press,Chest Press,"bench_press, fly, tricep_pushdown",False,bodyweight,70,88,95,65
087229d5-2ec7-462f-9217-4a040d722de6,Single Leg Split Squat (Barbell),split_squat,Split Squat,"leg_press, leg_extension, lunge, leg_curl",False,barbell,95,80,65,95
0875d94b-a08b-42ed-9f04-b0bcf54c413e,Nordic Hamstring Curl,nordic_curl,Nordic Curl,"romanian_deadlift, hip_thrust, leg_extension",False,bodyweight,70,88,95,65
0880f1af-032d-40dd-922f-3d36db4bd3b5,Hanging Front Lever Raise,raise,Raise,"lateral_raise, front_raise",False,machine,80,75,20,88
08953058-adc7-4c22-93f3-33180e58358d,Push Up 3 Points Hops,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
089ab9b0-f01b-42be-89e5-f340eccbc6dd,Good Morning (Kettlebell),good_morning,Good Morning,"romanian_deadlift, hip_thrust, back_extension",False,kettlebell,75,85,85,78
089eb0fd-57ab-486b-b399-4c7acb206c08,Side Plank Hip Adduction,hip_adduction,Hip Adduction,"hip_abduction, sumo_squat, lunge",False,bodyweight,70,88,95,65
08b4572e-d7e1-4114-b886-679b8a13064b,Lean Back Air Cycling On A Chair,cycling,Cycling,,False,bodyweight,70,88,95,65
08b9cd53-185f-4c55-b6ce-bc75075ecfc6,Back Extension On Exercise Ball,back_extension,Back Extension,"romanian_deadlift, good_morning, glute_bridge",False,bodyweight,70,88,95,65
08ca5785-8446-4238-82e2-329491990d2d,Side Walk Tip Toes,general_movement,Side Walk Tip Toes,,False,bodyweight,70,88,95,65
08d66e08-7fad-494e-a791-b27b94e51287,Walking Front Side Top Punch,general_movement,Walking Front Side Top Punch,,False,bodyweight,70,88,95,65
08dc5acc-2634-4252-a1a1-6a8ee96b839a,Alternate Biceps Curl (Dumbbell),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",True,dumbbell,92,90,92,90
08ee9121-238a-4d08-9511-9d523691e1dd,Hip Circles Stretch,hip_stretch,Hip Stretch,,False,bodyweight,70,88,95,65
08f704c2-6fd7-4dd7-bc3b-76e4a406a036,Pulsing Prayer Push,general_movement,Pulsing Prayer Push,,False,bodyweight,70,88,95,65
0903ced2-c07d-4bb0-803a-0ac5b4cf2854,Walking Shoulder Tap,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
0908b422-247c-4ab7-9498-b8dfcde5914b,Shin Box Pigeon,general_movement,Shin Box Pigeon,,False,bodyweight,70,88,95,65
09249d6e-8c33-42f9-a7af-a4ca03bf7a63,Donkey Diagonal Kickback (Cable),back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,cable,85,88,30,92
092c6f93-57ca-43f0-a570-836e7b8053d6,In And Out Jack,general_movement,In And Out Jack,,False,bodyweight,70,88,95,65
092de1c8-8067-48d5-8ad9-288af89ad716,Swing To Goblet Squat (Kettlebell),goblet_squat,Goblet Squat,"leg_press, leg_extension, lunge, leg_curl",False,kettlebell,75,85,85,78
093805a9-5d3c-4379-96c9-fc7b5ccf740d,Overhead Triceps Extension (Band),overhead_tricep_extension,Overhead Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,band,60,85,90,50
093873fe-4247-404f-b7ac-9f6b00723db7,Goblet Forward Backward Lunge (Kettlebell),lunge,Lunge,"split_squat, step_up, squat, leg_press",False,kettlebell,75,85,85,78
094c3407-e44b-4dc7-90eb-fe3026e19bf5,Lever Side Hip Adduction,hip_adduction,Hip Adduction,"hip_abduction, sumo_squat, lunge",False,machine,80,75,20,88
094dd2ab-09f9-4d88-b29a-3271b4dab20a,Plank Pass Through Push Up (Dumbbell),push_up,Push Up,"bench_press, fly, dip, tricep_extension",False,dumbbell,92,90,92,90
0956010c-95da-4ec1-9b3a-1b73ac62e7a8,Standing Hand Behind Side Bend,general_movement,Standing Hand Behind Side Bend,,False,bodyweight,70,88,95,65
095ea6b8-53d2-4467-b967-7b8755ea6a0f,Weighted Hip Thrusts,hip_thrust,Hip Thrust,"glute_bridge, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
0964a0c1-666c-40e0-9877-f544e7662014,Marching On Spot Arms Swing,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
096b4f60-2c37-44b6-8752-b184b0fdc442,Split Stance Horizontal Pallof Press (Cable),press,Press,"bench_press, shoulder_press",False,cable,85,88,30,92
096c206b-a5ba-4ea4-974b-aa4e681aef3b,Seated Shoulders Tap,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
097c1692-d25a-487e-a886-3ad67d737927,Walking On Treadmill,general_movement,Walking On Treadmill,,False,bodyweight,70,88,95,65
097f9c9d-6021-473d-99b8-11782c0d42c4,Sky Punch,general_movement,Sky Punch,,False,bodyweight,70,88,95,65
09803738-752a-4390-81bc-67480817d51d,Swing Back,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
099d91a6-1601-4269-bdb2-d174d88ca61f,Side Kick Burpee,burpee,Burpee,"push_up, squat_jump, mountain_climber",True,bodyweight,70,88,95,65
09a1e275-0ddf-4f7e-b433-cb35908745a7,Bear Walk,general_movement,Bear Walk,,False,bodyweight,70,88,95,65
09b1bcc2-1b80-40b1-bf83-65c81d8d2645,Single Arm Scapular Push Up To Rotation,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
09b71a61-b529-4cce-8980-7096d544352f,Swipe Butt Kick,general_movement,Swipe Butt Kick,,False,bodyweight,70,88,95,65
09bad5c5-6191-442c-980b-f188d1038f5c,Suspender Single Leg Plank,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
09bc9212-6193-4c36-b146-1c6623d83f5c,Face Down Lying Shoulder Press (Dumbbell),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,dumbbell,92,90,92,90
09bcf7b6-a276-4165-852d-26a6025d2058,Kickbacks On Exercise Ball (Dumbbell),back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,dumbbell,92,90,92,90
09c36146-b69c-4639-add3-199fa5e66db1,Happy Baby Pose,general_stretch,Stretch,,False,bodyweight,70,88,95,65
09cbdd8b-3ebe-4cc1-8160-aeea0ba5012e,Kneeling Wrist Flexor Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
09df737e-5530-437d-8bef-915833e499c7,Side Lying Single Leg Adduction Hold,hip_adduction,Hip Adduction,"hip_abduction, sumo_squat, lunge",False,bodyweight,70,88,95,65
09e990ae-674f-4a21-b378-baf7886771e5,Overhead Squat (Bodyweight),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
09ed8f78-4da4-4230-90b5-cf5d0e34a244,Standing Mid Air Finger Bounces,general_movement,Standing Mid Air Finger Bounces,,False,bodyweight,70,88,95,65
09fa298a-1258-463e-9192-54e101b8ea03,Lat Stretch Against Wall,back_stretch,Back Stretch,,False,bodyweight,70,88,95,65
0a0c3dcf-b5ee-44f4-9f50-cfe2ad51a4f9,Side Lunge Rock,lateral_lunge,Lateral Lunge,"split_squat, step_up, squat, leg_press",False,bodyweight,70,88,95,65
0a1e5b79-1ad1-48ef-a4bf-6222032c51f5,Knee To Chest Stretch,chest_stretch,Chest Stretch,,False,bodyweight,70,88,95,65
0a22ee98-8d52-41e0-bf45-36bd9741cab2,Lever Reverse Seated Shoulder Press,shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,machine,80,75,20,88
0a289afa-2cd6-4d80-9dfe-85fa06ffdadd,Lying Triceps Extension (Dumbbell),skull_crusher,Skull Crusher,"tricep_extension, tricep_pushdown, dip",False,dumbbell,92,90,92,90
0a30d40e-ba6e-4bf8-97e1-063960485b94,Split Squat,split_squat,Split Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
0a386a24-a633-44c6-82fc-462185b7669c,Inchworm,general_movement,Inchworm,,False,bodyweight,70,88,95,65
0a3e60eb-9578-469d-ac24-5eb1bb7ea889,Kneeling Sissy Squat (Bodyweight),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
0a4033fa-5183-4783-9ca5-1ed98a087464,Standing One Arm Curl (over Incline Bench) (Dumbbell),incline_curl,Incline Curl,"bicep_curl, preacher_curl, hammer_curl",False,dumbbell,92,90,92,90
0a4502b1-c1c4-43d1-92ec-4e35b4229780,Single Leg Squat (pistol),pistol_squat,Pistol Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
0a49ca9a-7167-4595-a8f8-4269910c652b,Hand Swipes Side Step,general_movement,Hand Swipes Side Step,,False,bodyweight,70,88,95,65
0a4cd44d-774a-4c0b-94a4-37a8c052f489,Body Up,general_movement,Body Up,,False,bodyweight,70,88,95,65
0a56892b-dbc5-45c8-b872-cf8496a29229,Sideway Turn,general_movement,Sideway Turn,,False,bodyweight,70,88,95,65
0a620ee2-6311-49f5-adff-dcfe9911d01a,Weighted Squat Side Leg Kick,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
0a648908-decc-40cc-b201-167d35fbe846,Bent Over Rear Deltoid Kickback (Band),rear_delt_fly,Rear Delt Fly,"face_pull, lateral_raise, bent_over_row",False,band,60,85,90,50
0a851f26-b48b-45ca-a27f-4b681a5a49ba,Hip Abduction (Cable),hip_abduction,Hip Abduction,"hip_adduction, glute_kickback, hip_thrust",False,cable,85,88,30,92
0a88e621-3f3e-4bf4-89f9-eb4b051f9fa5,Seated Leg Kick On A Chair,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
0a9ee600-82fd-4de8-a25c-55d29d513e33,Lever Seated Dip,dip,Dip,"bench_press, tricep_pushdown, push_up",False,machine,80,75,20,88
0aa0b1db-8626-4b57-a8c7-f54d63b20534,Incline Hammer Curl (Band),hammer_curl,Hammer Curl,"bicep_curl, preacher_curl, reverse_curl",False,band,60,85,90,50
0aa696e7-3099-40d4-ae6e-eff6c90335f5,Seated In Out Leg Raise On Floor,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
0aab604b-7744-4927-b946-3c46b70e0e6a,Suspender One Leg Chest Press,chest_press,Chest Press,"bench_press, fly, tricep_pushdown",False,bodyweight,70,88,95,65
0ab4a3fd-f079-4146-916e-001ea985f4ef,Lever Shoulder Press (plate Loaded),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,machine,80,75,20,88
0ab70a10-d830-40f3-bea0-6fb6f077814b,Incline Pushdown (Cable),tricep_pushdown,Tricep Pushdown,"tricep_extension, skull_crusher, dip",True,cable,85,88,30,92
0abf8aff-9a4c-449a-8b55-53790a59d04e,Walk Forward And Backward,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
0ac22d98-ff50-4f76-a818-b3270f41f6c2,Overhead Triceps Extension (Rope) (Cable),overhead_tricep_extension,Overhead Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,cable,85,88,30,92
0ac54293-ae48-4ca8-962e-bc8fa9596c31,Kneeling Pseudo Planche Push Up,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
0accc6c8-1b5b-47d3-9352-192c00d65a3e,Narrow Chair Stand Up (Cable),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,cable,85,88,30,92
0ace8b80-e043-422b-8d5a-a2833823fb2f,Butterfly Pull Up,fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
0ad41cb1-b157-4baf-857c-7999ad0a70b2,Standing Close Grip Military Press (Barbell),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",True,barbell,95,80,65,95
0aef99c7-7ab1-444b-a97f-4df2b9ce2cc0,EZ (Barbell) Lying Triceps Extension,skull_crusher,Skull Crusher,"tricep_extension, tricep_pushdown, dip",False,barbell,95,80,65,95
0b08f8e4-8c99-4b1a-a3bc-96fb5e36ce36,Kneeling Fist To Palm Switch,general_movement,Kneeling Fist To Palm Switch,,False,bodyweight,70,88,95,65
0b13faf7-6527-465a-803c-174e1218e0e3,U Squat,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
0b1449cb-0df9-4d4e-b3b7-e4b1afcb0420,Majorette Twist Rep,general_movement,Majorette Twist Rep,,False,bodyweight,70,88,95,65
0b1e1f98-771a-4edd-9d4f-6910a5546140,Isometric Biceps Hold (Resistance Band),arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,band,60,85,90,50
0b2b74dd-b7d8-4a4a-9e6c-7a7c5a61675b,Toe Tap Split Jump,general_movement,Toe Tap Split Jump,,False,bodyweight,70,88,95,65
0b2bc4f1-897d-48e5-a4f2-8fa56d26bd94,Twisting Standing One Arm Chest Press (Cable),chest_press,Chest Press,"bench_press, fly, tricep_pushdown",False,cable,85,88,30,92
0b32e9d5-15fb-45a1-add3-bece4545f6d5,Bent Knee Abduction Crunch With Arms Through,hip_abduction,Hip Abduction,"hip_adduction, glute_kickback, hip_thrust",False,bodyweight,70,88,95,65
0b3b7456-4105-4f58-9f79-2a0338569c8c,Seated Open Wings,general_movement,Seated Open Wings,,False,bodyweight,70,88,95,65
0b412a59-48d6-4530-bc90-a03809afe58d,Squat Hamstring Curl,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
0b4181b5-90bd-47e8-b450-c1e15efa1826,Suspension Fly,fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
0b669d9d-c62d-468b-8abd-47969819308b,Cross Chest Biceps Curl (Band),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,band,60,85,90,50
0b70bc80-b848-45a6-8524-7328588515d6,Incline Hammer Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
0b7898e6-236d-412f-b62f-3092fcb62ca8,Deep Lunge Circle,lunge,Lunge,"split_squat, step_up, squat, leg_press",False,bodyweight,70,88,95,65
0b8da56e-14e9-43c5-8b83-449d47cd51a7,4 Punches Side Squat,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
