id,name,equpiment,exercise_type,is_compound,difficulty_level,supersetable,duration_based,hypertrophy_rating,strength_rating,fat_loss_rating,endurance_rating,general_fitness_rating,optimal_rep_range_min,optimal_rep_range_max,recommended_sets,rest_seconds,fatigability,muscles_worked_count,build_muscle_reps,get_lean_reps,endurance_reps,general_fitness_reps
057ba54e-ee30-4a76-9d9f-f06312e8a8c9,Sissy Squat (Bodyweight),,strength,True,beginner,False,False,10,10,8,7,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
057d50ff-0928-4faa-a4ec-0de7fd92cb1d,Sitting Jack On A Padded Stool,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
058e5185-7ed8-4af0-9974-4a887469f50e,Suspender Front Plank,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
058f5e10-96a2-4bb7-b0d7-4f86a07bcf66,Wide Seated Good Morning,,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
0593a6c7-f9f9-4e66-a9dc-6af493529902,Split Squat On A Chair,,strength,True,beginner,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
0598f881-41e2-4b84-9336-548ea36652c6,Clasp Hands Shoulder Forward Roll,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
059d8193-cacb-48db-9fa1-05f3eb71f33a,Lever One Leg Extension,,strength,False,beginner,True,False,8,5,5,6,6,10,15,3,60,6,2,10-12,10-15,15-20,10-15
05a98a03-ce91-4576-987b-3190271a3162,Leg Extension Star Crunch,,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,6,2,12-12,12-20,15-25,12-20
05ab1c73-18c8-48a9-8431-fb81a00a4938,Standing Behind Sky Reach,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
05b8d5ad-eb7d-401b-8bd8-cd866d53a89b,Single Arm Deadlift (Dumbbell),,strength,True,advanced,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
05b9aa62-2890-4c39-b8b7-f00d07080f31,Alternative Fly (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
05c70cf0-3202-44d4-8706-4c04b89d92e5,Kneeling Hip Thrust,,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
05c7d971-d179-46da-966f-4bfb11757fe1,Side Lunge Stretch,,stretch,True,beginner,True,True,1,1,8,3,9,1,1,1,30,1,2,N/A,N/A,N/A,N/A
05c8d293-e5fc-4650-aa97-9eb23a8ff5f2,Upright Row (Kettlebell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
05cc9846-bc12-411a-886f-2c16dcb507bd,Alternating Hamstring Curl Overhead Clap,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
05fdc551-ea3d-4987-8a44-b5b74cdbbdb0,Standing Pec Dec (Bodyweight),,strength,False,beginner,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
062b8b79-ca44-4d8d-8511-4e93157ba50c,Gate Rock,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
063a968e-8c47-4b1a-8e83-4eac11ffcba9,Kneeling Thoracic Spine Extension,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
064eb8e2-32b9-4256-858c-2ac5bfa44c78,Lying Vertical Hamstring Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
065c1b70-8ae6-4450-8064-2046e4cca407,EZ Bar Skull Crusher,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
065ce37d-4df8-4770-b960-7ddb3c603011,Bench Squat (Barbell),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
065f83ef-7290-473f-ac33-8ed4994ceabd,Kneeling Single Arm Horizontal Row (Cable),,strength,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
0661c1aa-6a2a-4034-80a3-84cb8b5beeb1,Hamstring Bridge,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
066bffb2-cd0a-41a8-9d1b-78319da22b3e,Incline Single Arm Lat Pulldown (Cable),,strength,True,advanced,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
067277f3-0884-48ce-992e-3871c20d46ae,Adductors Stretch Coronal Plane,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
06736e71-94da-43d5-b8fb-a0c114292148,Backkick Triceps Extension,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
067adab3-c043-42ce-a4fa-6b6c9a52aed4,Low Lunge Yoga Pose Anjaneyasana I,,stretch,True,beginner,True,True,1,1,8,3,9,1,1,1,30,1,2,N/A,N/A,N/A,N/A
067cf622-b965-430f-9949-d1bc69bcca46,Suspender Side Bend,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
067ed029-a69f-4c12-883b-aeb5aaaf5514,Alternating Renegade Row (Kettlebell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
06925193-c864-480c-a7c7-c30d9ed6b0ee,Marching On Spot Press,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
0695f70d-828b-415e-a2b4-ecb8df3f50eb,Single Arm Lateral Raise (Bodyweight),,strength,False,advanced,True,False,8,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
069fe6fb-93f9-4c10-b296-563d0f467cdb,Lying Ab Hold,,strength,False,intermediate,True,False,7,5,5,7,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
06ac78e2-5253-428b-826b-d241e8956efc,Reverse Grip Pull Up,,strength,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
06acbe2b-4562-41ef-a08c-bc735c36125a,Lying Full Leg Raise,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
06ad1667-8fcd-47f0-aa59-4b4cc3cbb4cb,Front Raise Skater Stepback,,plyometrics,False,intermediate,True,False,8,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
06b9c967-f602-488f-bd38-14594b07cff8,Incline Y Raise (Band),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
06c087c7-5455-40e5-a1a8-c2dfb800da49,Seated Boat Row With A Towel On A Padded Stool,,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
06c3981b-a263-409e-b018-2efe16124f72,Smith Hip Thrust,,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
06c7fde4-a0e5-4cea-89a1-4e7d4451ed4f,Biceps Curl (Kettlebell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
06d8ac0c-85c7-4914-9def-671625d7a2cc,Rope Climb,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
06e3b24d-95bb-451a-8718-fba65a750a8f,Exercise Ball Serratus Wall Slide,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
06f4ce10-7e5c-4ff0-9e6e-7a4bb9a1cff6,Hammer Grip Pull Up On Dip Cage,,strength,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
06f9b5b8-eddd-455f-b40f-7af2ecf28ca0,Kickback (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
070b353a-42fd-4e41-81df-6337942184ad,Pull Through (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
0714bc1f-1f67-420c-90a4-49f44bd70bb2,Push Up (Band),,strength,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
072ca7ee-7b2b-4bcd-91b1-29e8a8af9015,Diagonal Lunge,,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
07315796-424f-416a-9d79-724a0bc08843,Dumbell Glute Dominant Bulgarian Split Squat,,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
07377926-0d6b-43aa-99c8-7df4fc0c4916,Hip External Rotator Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
07429137-17cf-4af3-8817-83331f0d131b,Twisting Pull (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
0746a5ad-2a4b-4edc-8e28-766430e845bf,Lever Parallel Chest Press,,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
076f7b14-5c66-4d23-a7c4-a8246a24248e,Kneeling Sartorius Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
07806ecf-aa72-485e-b23f-ddcb0baa384c,Knee Leg Lifts,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
078368eb-ff3b-4129-9ade-1b483195f3d4,Bench Squat (Dumbbell),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
078c0c63-480b-4680-9fa5-36b9a38ba57c,Lying Legs Extension Toes Flexion,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
078e1668-d0ab-4e84-9bae-615918143cd0,Staggered Stance Deadlift (Kettlebell),,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
07940854-0ca9-4c85-acdd-49395fed85a5,Romanian Deadlift To Row (Barbell),,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
07a015d1-af7a-4ab9-b268-bb4df2744733,Lever Hip Thrust (plate Loaded),,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
07a91a7e-9a27-4cd7-916b-9cc8838299a6,Child To Cobra Pose,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
07bbcfa8-91e6-4457-925d-405bb608f8fe,Deadlift (Kettlebell),,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
07bd6001-34a0-4ba2-9991-1e4dba41a097,Lying On Floor Hammer Press (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
07be87c5-ee26-4048-8f38-48094757f3a0,Touchdown,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
07c06504-cd56-45cc-8dc5-40c19ea749b0,Floor T Raise,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
07c7b6ac-b503-45db-b422-98e60764a83e,Sit Up Stand Up,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
07d4934c-5f50-41c6-b496-2efa02aa1c72,Hip Adduction (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
07d74f89-e482-4c13-9d36-176f6f98276a,Seated Squeeze Shoulder Blades Chest Stretch On A,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
07e79879-c7ed-4242-8ec2-9d181c517690,Seated Alternate Shoulders Circle,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
07eeddc9-4a40-4535-88a1-eec6b028c76b,By Major Groups Muscle Body,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
07f1cd87-b495-438d-bed7-3a6e9c37cde4,Bottle Weighted Gorilla Row,,strength,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
08130863-ac09-4d17-b7ad-896fe0640708,Jab Cross Left Hook Uppercut (combo),,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
0813cb68-e118-4810-90b4-49e6ce932dca,Lying Side Lift Free Lateral Flexion,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
081af7c7-5b40-4bd2-ab41-d7e5dae1d64e,Decline Hammer Press (Dumbbell),,strength,True,intermediate,True,False,9,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
081e418a-f026-4661-8bf4-5d2d7c3c7edc,Roll Anterior Calf Foam Rolling,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
0820bc13-4459-4f9e-8309-b8c14df4224a,Standing Elbow Clap,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
082f3c14-9b80-490b-87f7-7b0e5949c3f6,Forward Hop On A Padded Stool,,plyometrics,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
08330208-33eb-419b-8d4b-c7e7d2c7e8b8,Front Squat With V Bar (Cable),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
083c4567-39f9-4b8c-be61-0a78e9abe6ff,Alternate Z Press (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
084feee5-5a71-408a-9c83-ce356959a8a2,Bridge Pose Setu Bandhasana,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
085be7ee-0ba3-4a2b-b6e1-1b8d76992000,Kneeling Back Leg Lift Curl,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
086dbd6f-d8c6-4f5b-815e-7c3eef602286,Seated Chest Press On A Chair,,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
087229d5-2ec7-462f-9217-4a040d722de6,Single Leg Split Squat (Barbell),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
0875d94b-a08b-42ed-9f04-b0bcf54c413e,Nordic Hamstring Curl,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0880f1af-032d-40dd-922f-3d36db4bd3b5,Hanging Front Lever Raise,,strength,False,advanced,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
08953058-adc7-4c22-93f3-33180e58358d,Push Up 3 Points Hops,,plyometrics,True,intermediate,True,False,4,5,9,8,9,8,15,3,60,8,5,8-12,10-15,15-20,8-15
089ab9b0-f01b-42be-89e5-f340eccbc6dd,Good Morning (Kettlebell),,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
089eb0fd-57ab-486b-b399-4c7acb206c08,Side Plank Hip Adduction,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
08b4572e-d7e1-4114-b886-679b8a13064b,Lean Back Air Cycling On A Chair,,cardio,False,beginner,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
08b9cd53-185f-4c55-b6ce-bc75075ecfc6,Back Extension On Exercise Ball,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
08ca5785-8446-4238-82e2-329491990d2d,Side Walk Tip Toes,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
08d66e08-7fad-494e-a791-b27b94e51287,Walking Front Side Top Punch,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
08dc5acc-2634-4252-a1a1-6a8ee96b839a,Alternate Biceps Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
08ee9121-238a-4d08-9511-9d523691e1dd,Hip Circles Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
08f704c2-6fd7-4dd7-bc3b-76e4a406a036,Pulsing Prayer Push,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0903ced2-c07d-4bb0-803a-0ac5b4cf2854,Walking Shoulder Tap,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
0908b422-247c-4ab7-9498-b8dfcde5914b,Shin Box Pigeon,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
09249d6e-8c33-42f9-a7af-a4ca03bf7a63,Donkey Diagonal Kickback (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
092c6f93-57ca-43f0-a570-836e7b8053d6,In And Out Jack,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
092de1c8-8067-48d5-8ad9-288af89ad716,Swing To Goblet Squat (Kettlebell),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
093805a9-5d3c-4379-96c9-fc7b5ccf740d,Overhead Triceps Extension (Band),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
093873fe-4247-404f-b7ac-9f6b00723db7,Goblet Forward Backward Lunge (Kettlebell),,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
094c3407-e44b-4dc7-90eb-fe3026e19bf5,Lever Side Hip Adduction,,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
094dd2ab-09f9-4d88-b29a-3271b4dab20a,Plank Pass Through Push Up (Dumbbell),,strength,True,intermediate,True,False,9,8,7,7,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
0956010c-95da-4ec1-9b3a-1b73ac62e7a8,Standing Hand Behind Side Bend,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
095ea6b8-53d2-4467-b967-7b8755ea6a0f,Weighted Hip Thrusts,,strength,True,advanced,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
0964a0c1-666c-40e0-9877-f544e7662014,Marching On Spot Arms Swing,,cardio,True,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
096b4f60-2c37-44b6-8752-b184b0fdc442,Split Stance Horizontal Pallof Press (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
096c206b-a5ba-4ea4-974b-aa4e681aef3b,Seated Shoulders Tap,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
097c1692-d25a-487e-a886-3ad67d737927,Walking On Treadmill,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
097f9c9d-6021-473d-99b8-11782c0d42c4,Sky Punch,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09803738-752a-4390-81bc-67480817d51d,Swing Back,,strength,True,intermediate,True,False,8,8,8,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
099d91a6-1601-4269-bdb2-d174d88ca61f,Side Kick Burpee,,plyometrics,True,intermediate,True,False,4,5,10,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
09a1e275-0ddf-4f7e-b433-cb35908745a7,Bear Walk,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09b1bcc2-1b80-40b1-bf83-65c81d8d2645,Single Arm Scapular Push Up To Rotation,,strength,True,advanced,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
09b71a61-b529-4cce-8980-7096d544352f,Swipe Butt Kick,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09bad5c5-6191-442c-980b-f188d1038f5c,Suspender Single Leg Plank,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09bc9212-6193-4c36-b146-1c6623d83f5c,Face Down Lying Shoulder Press (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09bcf7b6-a276-4165-852d-26a6025d2058,Kickbacks On Exercise Ball (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09c36146-b69c-4639-add3-199fa5e66db1,Happy Baby Pose,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
09cbdd8b-3ebe-4cc1-8160-aeea0ba5012e,Kneeling Wrist Flexor Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
09df737e-5530-437d-8bef-915833e499c7,Side Lying Single Leg Adduction Hold,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09e990ae-674f-4a21-b378-baf7886771e5,Overhead Squat (Bodyweight),,strength,True,beginner,False,False,10,10,8,7,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
09ed8f78-4da4-4230-90b5-cf5d0e34a244,Standing Mid Air Finger Bounces,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
09fa298a-1258-463e-9192-54e101b8ea03,Lat Stretch Against Wall,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
0a0c3dcf-b5ee-44f4-9f50-cfe2ad51a4f9,Side Lunge Rock,,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
0a1e5b79-1ad1-48ef-a4bf-6222032c51f5,Knee To Chest Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
0a22ee98-8d52-41e0-bf45-36bd9741cab2,Lever Reverse Seated Shoulder Press,,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a289afa-2cd6-4d80-9dfe-85fa06ffdadd,Lying Triceps Extension (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a30d40e-ba6e-4bf8-97e1-063960485b94,Split Squat,,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
0a386a24-a633-44c6-82fc-462185b7669c,Inchworm,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a3e60eb-9578-469d-ac24-5eb1bb7ea889,Kneeling Sissy Squat (Bodyweight),,strength,True,beginner,False,False,10,10,8,7,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
0a4033fa-5183-4783-9ca5-1ed98a087464,Standing One Arm Curl (over Incline Bench) (Dumbbell),,strength,False,advanced,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a4502b1-c1c4-43d1-92ec-4e35b4229780,Single Leg Squat (pistol),,strength,True,advanced,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
0a49ca9a-7167-4595-a8f8-4269910c652b,Hand Swipes Side Step,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a4cd44d-774a-4c0b-94a4-37a8c052f489,Body Up,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a56892b-dbc5-45c8-b872-cf8496a29229,Sideway Turn,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a620ee2-6311-49f5-adff-dcfe9911d01a,Weighted Squat Side Leg Kick,,strength,True,advanced,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
0a648908-decc-40cc-b201-167d35fbe846,Bent Over Rear Deltoid Kickback (Band),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a851f26-b48b-45ca-a27f-4b681a5a49ba,Hip Abduction (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
0a88e621-3f3e-4bf4-89f9-eb4b051f9fa5,Seated Leg Kick On A Chair,,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0a9ee600-82fd-4de8-a25c-55d29d513e33,Lever Seated Dip,,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
0aa0b1db-8626-4b57-a8c7-f54d63b20534,Incline Hammer Curl (Band),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0aa696e7-3099-40d4-ae6e-eff6c90335f5,Seated In Out Leg Raise On Floor,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0aab604b-7744-4927-b946-3c46b70e0e6a,Suspender One Leg Chest Press,,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
0ab4a3fd-f079-4146-916e-001ea985f4ef,Lever Shoulder Press (plate Loaded),,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0ab70a10-d830-40f3-bea0-6fb6f077814b,Incline Pushdown (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
0abf8aff-9a4c-449a-8b55-53790a59d04e,Walk Forward And Backward,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
0ac22d98-ff50-4f76-a818-b3270f41f6c2,Overhead Triceps Extension (Rope) (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
0ac54293-ae48-4ca8-962e-bc8fa9596c31,Kneeling Pseudo Planche Push Up,,strength,True,advanced,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
